PercentageOfFileAPICalls,PercentageOfUniqueFiles,PercentageOfUniqueFileLocations,PercentageOfUniqueFileExtensions,PercentageOfPotentialCustomExtensions,PercentageOfRansomwareExtensions,PercentageOfFileExtensionsDocuments,PercentageOfFileExtensionsImages,PercentageOfFileExtensionsVideos,PercentageOfFileExtensionsAudio,PercentageOfFileExtensionsDatabase,PercentageOfFileExtensionsArchives,PercentageOfFileExtensionsExecutables,PercentageOfFileExtensionsSystem,PercentageOfFileExtensionsBackup,PercentageOfFileExtensionsEmail,PercentageOfFileExtensionsVMImages,PercentageOfFileExtensionsGames,PercentageOfFileExtensionsDevelopment,APICallsPerSecond,label
26,7,7,3,11,4,2,9,0,0,0,0,27,30,16,0,0,0,0,1029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,4,1,1,9,2,19,0,0,0,0,52,4,19,0,0,0,0,1177,0
29,5,5,1,10,7,1,11,0,0,0,0,47,4,25,0,0,0,0,987,0
34,6,6,1,3,7,6,10,0,0,0,0,44,5,24,0,0,0,5,1309,0
50,2,2,0,0,8,7,3,0,0,0,0,52,1,35,0,0,0,0,978,0
65,3,3,0,5,4,0,7,0,22,0,0,20,3,39,0,0,0,0,1092,0
70,4,4,0,5,8,0,26,0,0,0,0,40,0,27,0,0,0,0,1618,0
28,5,5,1,7,7,1,11,0,0,0,0,49,3,25,0,0,0,0,990,0
35,3,3,1,1,7,1,10,0,0,0,0,48,3,34,0,0,0,0,1054,0
24,7,7,2,5,6,10,13,0,0,1,1,32,16,18,0,0,1,0,477,0
39,1,1,0,2,7,1,4,0,0,0,0,49,2,40,0,0,0,0,347,0
31,5,5,1,1,7,1,15,0,0,0,0,48,3,29,0,0,0,0,1052,0
11,21,21,15,3,4,0,0,0,0,6,0,26,23,40,0,0,0,0,607,0
11,28,28,18,4,4,0,0,0,0,8,0,33,30,23,0,0,0,0,1723,0
25,7,7,3,3,5,2,11,0,0,1,0,31,34,17,0,0,0,0,1187,0
26,6,6,2,8,5,2,10,0,0,0,1,36,18,21,0,0,0,0,1223,0
22,12,12,2,15,6,3,20,0,0,1,1,36,8,16,0,0,0,0,877,0
22,8,8,3,1,4,5,14,0,0,1,0,20,47,9,0,0,0,0,1070,0
23,4,4,2,1,7,2,13,0,0,0,0,50,8,24,0,0,0,0,940,0
70,1,1,0,13,8,1,35,0,0,0,0,27,1,20,0,0,0,0,1615,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,2102,0
41,1,1,0,0,9,1,4,0,0,0,0,58,1,34,0,0,0,0,1272,0
12,21,21,15,3,4,0,0,0,0,7,0,26,23,40,0,0,0,0,2024,0
48,5,5,0,16,6,2,8,0,0,0,0,40,4,27,0,0,0,0,790,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2,0,9,6,1,5,0,0,0,2,46,1,30,0,0,0,0,1162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,0,8,1,4,0,0,0,0,55,5,32,0,0,0,0,1272,0
24,5,5,2,1,7,2,13,0,0,0,0,48,10,22,0,0,0,0,927,0
72,2,2,0,7,8,0,2,0,0,0,0,54,0,35,0,0,0,0,857,0
51,1,1,0,3,8,0,2,0,0,0,0,53,0,38,0,0,0,0,329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,4,1,0,8,2,15,0,0,0,0,52,5,22,0,0,0,0,1055,0
41,0,0,0,0,7,0,4,0,0,0,0,50,0,41,0,0,0,0,1541,0
23,8,8,2,10,4,2,9,0,0,1,4,19,33,15,0,0,2,0,467,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,586,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,3,0,13,6,0,3,0,1,1,0,42,3,33,0,0,0,0,1081,0
21,9,9,3,1,7,4,26,0,0,1,0,47,6,14,0,0,0,0,1007,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,4,2,1,5,2,7,0,0,0,0,34,29,26,0,0,0,0,962,0
31,4,4,1,9,7,1,11,0,0,0,0,48,3,25,0,0,0,0,988,0
16,20,20,14,3,5,1,4,0,0,6,0,35,38,9,0,0,0,0,1286,0
20,10,10,2,3,7,5,24,0,0,0,0,42,6,17,0,0,0,0,522,0
79,3,3,0,6,6,5,10,0,0,0,0,46,0,29,0,0,0,1,1210,0
19,11,11,2,6,7,7,23,0,0,1,0,40,8,14,0,0,0,0,813,0
21,10,10,3,3,6,3,23,0,0,1,0,39,11,17,0,0,0,0,233,0
50,1,1,0,5,2,0,1,0,0,0,0,17,0,75,0,0,0,0,451,0
51,3,3,1,10,4,0,4,0,0,0,0,34,11,38,0,0,0,0,129,0
32,5,5,1,8,6,1,16,0,0,2,0,40,2,26,0,0,0,0,446,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,6,1,7,7,8,14,0,0,0,0,42,4,20,0,0,0,0,833,0
80,9,9,0,22,5,9,9,0,0,0,0,23,0,21,0,0,0,12,1621,0
57,2,2,0,4,8,0,2,0,0,0,0,54,1,37,0,0,0,0,1364,0
11,29,29,19,4,4,0,0,0,0,8,0,35,31,19,0,0,0,0,2115,0
48,1,1,1,0,8,1,4,0,0,0,0,58,1,35,0,0,0,0,1257,0
11,27,27,18,4,4,0,0,0,0,8,0,33,29,24,0,0,0,0,1759,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,2183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,5,1,26,6,5,15,0,0,0,0,33,1,18,0,0,0,0,670,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,4,1,0,8,2,10,0,0,0,0,52,2,28,0,0,0,0,1169,0
18,17,17,11,3,6,0,5,0,0,4,0,42,19,23,0,0,0,0,224,0
34,2,2,1,6,8,1,8,0,0,0,0,50,2,29,0,0,0,0,469,0
29,6,6,1,11,7,2,11,0,0,0,0,46,4,24,0,0,0,0,1004,0
76,2,2,0,24,5,1,7,0,0,0,3,29,1,29,0,0,1,0,1768,0
51,2,2,0,1,7,1,3,0,0,0,0,50,9,34,0,0,0,0,892,0
24,8,8,2,2,8,3,27,0,1,0,0,45,5,12,0,0,0,0,1141,0
25,7,7,1,7,7,2,16,0,0,0,0,45,5,20,0,0,0,0,401,0
51,2,2,0,1,7,1,3,0,0,0,0,50,9,34,0,0,0,0,892,0
30,3,3,1,1,8,1,12,0,0,0,0,56,3,25,0,0,0,0,1155,0
48,6,6,1,16,6,2,13,0,0,0,0,39,3,25,0,0,0,0,1135,0
28,5,5,1,7,7,2,12,0,0,0,0,49,4,24,0,0,0,0,991,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,3,1,1,8,2,16,0,0,0,0,49,3,26,0,0,0,0,1189,0
23,7,7,1,7,7,4,18,0,0,0,0,44,6,16,0,0,0,0,543,0
30,5,5,1,9,7,1,11,0,0,0,0,48,3,25,0,0,0,0,988,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,5,1,9,7,2,12,0,0,0,0,47,4,24,0,0,0,0,997,0
53,2,2,0,7,7,0,0,0,0,0,1,55,1,31,0,0,0,0,309,0
65,11,11,1,4,5,3,20,0,2,0,0,21,3,21,0,0,0,21,1870,0
11,30,30,21,5,5,0,0,0,0,9,0,37,33,14,0,0,0,0,1835,0
22,6,6,2,1,5,2,10,0,0,1,0,33,31,19,0,0,0,0,1098,0
14,9,9,5,1,4,0,11,0,0,2,0,26,50,11,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5,5,1,3,7,4,13,0,0,0,0,47,7,22,0,0,0,0,1006,0
37,5,5,1,19,6,1,22,0,0,0,0,31,3,21,0,0,0,1,1440,0
30,4,4,1,1,9,2,17,0,0,0,0,49,4,25,0,0,0,0,1188,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,4,1,5,8,3,9,0,0,0,0,49,3,26,0,0,0,2,1309,0
20,8,8,2,1,7,3,28,0,0,1,0,45,5,14,0,0,0,0,832,0
29,6,6,1,2,2,2,9,0,28,0,1,13,29,12,0,0,0,0,1420,0
42,5,5,1,12,7,3,11,0,0,0,0,44,4,23,0,0,0,0,542,0
41,4,4,1,5,7,1,4,0,0,0,0,48,7,30,0,0,0,2,1071,0
8,24,24,1,22,9,0,0,0,0,1,0,72,1,0,0,0,0,0,507,0
66,2,2,0,11,7,2,2,0,0,0,1,48,1,33,0,0,0,0,1452,0
26,7,7,1,12,6,5,17,0,0,1,0,37,4,19,0,0,0,0,419,0
22,10,10,2,1,7,4,32,0,0,1,0,40,4,14,0,0,0,0,831,0
8,24,24,1,22,9,0,0,0,0,1,0,72,1,0,0,0,0,0,507,0
12,21,21,15,3,4,0,0,0,0,7,0,26,23,40,0,0,0,0,2085,0
30,7,7,4,1,7,0,3,0,0,1,0,47,17,26,0,0,0,0,1672,0
59,2,2,0,5,7,0,2,0,0,0,1,53,1,35,0,0,0,0,1215,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,2,0,1,8,0,1,0,0,0,0,60,0,34,0,0,0,0,1454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,21,14,3,4,0,0,0,0,6,0,26,23,40,0,0,0,0,2232,0
22,10,10,2,1,7,4,32,0,0,1,0,39,4,15,0,0,0,0,831,0
54,4,4,1,17,6,5,12,0,0,0,0,39,1,24,0,0,0,0,675,0
55,2,2,0,19,5,1,2,0,0,0,0,31,9,34,0,0,1,0,323,0
58,3,3,0,12,6,4,6,0,0,0,0,44,1,29,0,0,0,0,1080,0
29,3,3,1,2,8,2,12,0,0,0,0,48,4,29,0,0,0,0,968,0
24,8,8,2,2,6,12,13,0,0,0,0,34,16,21,0,0,0,0,959,0
46,2,2,1,1,4,1,54,0,0,0,0,26,4,14,0,0,0,0,1285,0
16,9,9,3,11,5,4,6,0,0,1,0,42,22,8,0,0,0,0,262,0
44,3,3,0,4,4,1,10,0,0,0,21,21,8,32,0,0,0,0,1217,0
30,7,7,1,1,7,14,8,0,0,0,2,34,18,18,0,0,0,0,1310,0
27,3,3,1,1,8,1,12,0,0,0,0,52,4,26,0,0,0,0,939,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,5,1,1,6,2,10,0,0,0,0,36,25,21,0,0,0,0,1410,0
43,16,16,7,9,6,0,4,0,0,3,0,20,11,30,0,1,0,17,2037,0
9,53,53,51,24,0,0,0,0,0,49,0,6,6,13,0,0,0,0,4112,0
57,2,2,0,9,7,0,3,0,0,0,0,51,1,34,0,0,0,0,1299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,5,1,6,8,2,12,0,0,0,0,49,3,24,0,0,0,0,994,0
34,3,3,1,4,7,5,7,0,0,0,0,48,2,30,0,0,0,0,409,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,6,2,1,8,2,21,0,0,1,0,48,5,18,0,0,0,0,1072,0
20,8,8,3,3,4,3,12,0,0,1,0,22,44,12,0,0,0,0,1095,0
22,8,8,3,1,4,5,14,0,0,1,0,22,45,11,0,0,0,0,1076,0
48,2,2,0,2,7,0,3,0,0,0,0,53,4,35,0,0,0,0,407,0
36,2,2,1,0,6,1,5,0,0,0,0,42,14,33,0,0,0,0,1532,0
68,10,10,0,63,3,9,1,0,0,0,0,9,1,13,0,0,0,0,1685,0
49,3,3,1,4,7,3,8,0,0,0,0,49,1,33,0,0,0,0,677,0
77,3,3,0,8,7,0,3,0,0,0,0,50,0,34,0,0,0,3,860,0
40,2,2,0,0,8,1,6,0,0,0,2,56,2,32,0,0,0,0,1254,0
21,12,12,2,8,6,7,23,0,0,0,0,36,9,14,0,0,0,0,810,0
23,5,5,2,1,8,3,18,0,0,0,0,49,4,20,0,0,0,0,731,0
44,2,2,0,0,7,2,3,0,0,0,0,50,10,33,0,0,0,0,1177,0
57,1,1,0,1,8,0,2,0,0,0,0,58,0,36,0,0,0,0,1308,0
22,6,6,2,5,7,3,13,0,0,0,0,47,4,24,0,0,0,0,547,0
68,3,3,0,7,8,0,29,0,0,0,0,36,0,25,0,0,0,0,1616,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,5,1,29,6,4,16,0,0,0,0,30,2,15,0,0,0,0,669,0
58,2,2,0,26,4,0,3,0,0,0,6,28,1,34,0,0,0,0,1276,0
53,1,1,0,3,8,0,1,0,0,0,0,56,1,34,0,0,0,1,1067,0
24,5,5,1,9,8,2,15,0,0,0,0,47,4,20,0,0,0,0,1096,0
43,2,2,0,0,7,3,5,0,0,0,0,49,1,38,0,0,0,0,1182,0
59,5,5,0,16,6,0,16,0,0,0,0,35,0,30,0,0,0,0,1136,0
41,5,5,1,4,6,1,23,0,0,1,0,28,2,30,0,0,0,7,1066,0
28,5,5,1,7,7,2,12,0,0,0,0,49,4,24,0,0,0,0,992,0
44,2,2,0,3,7,3,4,0,0,0,0,48,8,31,0,0,0,0,1164,0
46,1,1,0,0,7,3,5,0,0,0,0,54,1,35,0,0,0,0,842,0
25,10,10,2,2,7,18,16,0,0,0,0,35,7,19,0,0,0,0,964,0
51,2,2,0,2,7,0,3,0,0,0,0,48,6,34,0,0,0,3,1699,0
14,9,9,4,1,3,0,10,0,0,2,0,23,47,17,0,0,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,7,1,2,5,6,29,0,4,0,0,27,2,23,0,0,1,0,150,0
31,4,4,1,6,8,2,14,0,0,0,0,47,4,25,0,0,0,0,1185,0
43,3,3,1,11,7,1,7,0,0,0,0,48,2,27,0,0,0,0,1132,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,2,0,35,3,3,4,0,5,0,0,20,0,29,0,0,0,1,1566,0
23,6,6,2,9,7,2,15,0,0,0,0,46,5,20,0,0,0,0,1096,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,1,0,19,4,0,2,0,0,0,5,33,0,35,0,0,2,0,1742,0
55,1,1,0,0,7,1,2,0,0,0,5,50,0,37,0,0,2,0,1248,0
71,4,4,0,26,5,2,1,0,0,0,1,33,0,29,0,1,1,1,1543,0
51,0,0,0,0,7,0,1,0,0,0,0,58,0,38,0,0,0,0,1743,0
59,8,8,0,34,4,10,9,0,0,0,1,23,2,16,0,0,0,2,1654,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,7,2,12,5,2,30,0,0,0,0,23,11,18,0,0,0,0,824,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,10,10,2,3,8,16,17,0,0,0,0,36,7,19,0,0,0,0,962,0
43,1,1,0,2,8,1,4,0,0,0,0,56,1,34,0,0,0,0,1280,0
55,4,4,0,13,6,1,8,0,0,2,0,39,2,31,0,0,0,0,1080,0
49,1,1,0,5,3,0,1,0,0,0,0,21,0,70,0,0,0,0,455,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,9,9,0,13,7,2,32,0,0,0,3,21,3,20,0,0,0,3,1615,0
55,5,5,1,22,4,1,8,0,0,0,8,16,5,25,0,0,0,11,1416,0
33,7,7,1,2,8,11,13,0,0,0,0,41,6,22,0,0,0,0,1011,0
15,13,13,1,10,8,2,12,0,0,1,0,58,4,9,0,0,0,0,487,0
11,20,20,14,3,4,0,0,0,0,6,0,25,22,43,0,0,0,0,1859,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,1,0,2,8,1,1,0,0,0,0,57,0,36,0,0,0,0,1494,0
50,2,2,0,1,8,1,4,0,0,0,0,56,2,34,0,0,0,0,1128,0
71,2,2,0,1,8,1,2,0,0,0,0,60,1,34,0,0,0,0,1186,0
11,26,26,18,4,4,0,0,0,0,8,0,32,28,26,0,0,0,0,593,0
23,5,5,2,1,8,2,18,0,0,0,0,49,5,22,0,0,0,0,1054,0
21,10,10,3,2,6,3,24,0,0,1,0,40,9,17,0,0,0,0,232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,21,14,3,4,0,0,0,0,6,0,26,23,39,0,0,0,0,2146,0
22,14,14,8,2,5,0,3,0,0,3,0,35,20,35,0,0,0,0,1204,0
46,8,8,1,1,3,11,40,0,10,0,0,12,2,20,0,0,0,0,788,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,2071,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,24,16,3,4,0,0,0,0,7,0,29,26,32,0,0,0,0,2075,0
33,3,3,1,4,7,4,7,0,0,0,0,48,2,30,0,0,0,0,407,0
22,6,6,2,6,8,2,17,0,0,0,0,48,5,19,0,0,0,0,1086,0
24,56,56,49,24,3,25,0,0,0,49,0,0,0,0,0,0,0,0,4239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,4,1,2,8,2,13,0,0,0,0,51,2,25,0,0,0,0,1319,0
21,8,8,2,5,7,5,23,0,0,1,0,44,6,14,0,0,0,0,829,0
31,4,4,1,0,3,1,12,0,0,0,0,73,2,8,0,0,0,0,217,0
23,6,6,2,11,7,2,15,0,0,0,0,44,4,20,0,0,0,0,1094,0
12,20,20,13,3,3,0,0,0,0,6,0,25,21,43,0,0,0,0,1757,0
61,1,1,0,15,2,0,2,0,5,0,21,14,0,37,0,0,0,0,1499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,5,1,1,8,1,13,0,0,0,0,49,3,30,0,0,0,0,1053,0
29,4,4,1,6,6,1,9,0,0,0,0,41,14,26,0,0,0,0,981,0
27,5,5,2,6,8,2,16,0,0,0,0,45,7,20,0,0,0,0,954,0
27,6,6,2,1,8,4,17,0,0,0,0,48,5,24,0,0,0,0,1223,0
24,6,6,2,1,8,3,19,0,0,1,0,49,5,21,0,0,0,0,1211,0
22,12,12,2,11,6,3,20,0,0,1,1,38,8,16,0,0,0,0,874,0
47,1,1,0,2,7,1,3,0,0,0,0,53,1,37,0,0,0,0,1548,0
43,2,2,1,10,8,1,6,0,0,0,0,51,2,29,0,0,0,0,1134,0
80,9,9,0,20,5,10,10,0,0,0,0,22,0,20,0,0,0,14,1625,0
71,1,1,0,11,4,0,2,0,0,0,9,34,0,37,0,0,1,0,1529,0
37,2,2,1,6,8,3,7,0,0,0,0,50,2,29,0,0,0,0,479,0
21,9,9,2,1,8,4,22,0,0,1,0,44,6,18,0,0,0,0,866,0
38,6,6,1,10,5,1,19,0,0,3,1,34,1,26,0,0,0,0,442,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4,4,1,17,7,0,5,0,0,0,0,44,1,30,0,0,0,0,1130,0
50,4,4,1,17,7,0,4,0,0,0,0,44,1,31,0,0,0,0,1129,0
28,5,5,2,1,8,2,16,0,0,0,0,48,4,26,0,0,0,0,1052,0
34,3,3,1,4,8,2,7,0,0,0,0,51,2,29,0,0,0,0,488,0
57,1,1,0,1,7,6,1,0,0,0,4,48,0,36,0,0,1,0,1171,0
50,4,4,0,19,4,1,10,0,2,0,6,26,1,31,0,0,0,0,331,0
51,2,2,0,5,7,1,3,0,0,0,0,48,7,32,0,0,0,0,1660,0
36,2,2,0,0,8,1,7,0,0,0,0,54,3,33,0,0,0,0,1100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,7,1,7,5,7,27,0,5,0,0,26,2,20,0,0,0,0,404,0
11,21,21,14,3,4,0,0,0,0,6,0,26,23,40,0,0,0,0,1805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,4,0,9,5,1,7,0,0,0,4,33,0,31,0,0,0,12,867,0
26,6,6,1,10,7,1,15,0,0,0,0,47,4,20,0,0,0,0,1132,0
49,2,2,1,3,7,3,5,0,0,0,3,50,1,33,0,0,0,0,435,0
50,3,3,0,12,6,1,4,0,0,0,0,41,6,32,0,0,0,0,1525,0
56,11,11,1,32,4,4,19,0,0,0,1,21,3,12,0,0,0,3,1628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,2,1,1,7,1,8,0,0,0,0,49,2,35,0,0,0,0,1170,0
43,2,2,1,10,7,0,5,0,0,0,0,50,1,29,0,0,0,0,1130,0
30,5,5,1,6,8,5,11,0,0,0,0,46,5,24,0,0,0,0,1020,0
27,6,6,2,1,8,3,16,0,0,0,0,50,5,23,0,0,0,0,1222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,3,0,26,3,1,4,0,0,0,0,19,14,31,0,0,1,0,339,0
33,2,2,1,0,8,1,8,0,0,0,0,50,2,35,0,0,0,0,1169,0
48,2,2,0,1,7,3,4,0,0,0,0,48,10,33,0,0,0,0,1186,0
57,2,2,0,9,7,0,3,0,0,0,0,51,1,33,0,0,0,0,1300,0
21,11,11,5,1,8,1,14,0,0,2,0,55,11,12,0,0,0,0,885,0
71,3,3,0,3,7,6,3,0,0,0,0,51,0,33,0,0,0,0,868,0
48,1,1,1,0,8,1,4,0,0,0,0,58,1,35,0,0,0,0,1258,0
27,15,15,9,3,5,0,17,0,4,4,0,24,14,29,0,0,0,0,1969,0
47,3,3,0,0,8,1,4,0,0,0,0,56,4,32,0,0,0,0,915,0
24,9,9,2,1,7,3,25,0,0,0,0,44,4,20,0,0,0,0,217,0
65,3,3,0,0,2,0,10,0,36,0,0,6,3,41,0,0,0,0,1090,0
20,8,8,3,2,4,4,15,0,0,1,0,19,48,8,0,0,0,0,1232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,7,2,1,5,2,11,0,0,1,0,32,34,16,0,0,0,0,1180,0
71,2,2,0,27,4,0,2,0,0,0,4,29,0,33,0,0,1,0,1751,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,9,2,1,7,4,29,0,0,1,0,43,5,12,0,0,0,0,835,0
48,3,3,1,4,7,3,8,0,0,0,0,49,1,33,0,0,0,0,677,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,2,0,19,5,0,3,0,0,0,4,37,1,34,0,0,0,0,1284,0
50,3,3,1,4,7,3,5,0,0,0,3,49,1,32,0,0,0,0,525,0
27,6,6,2,8,5,2,9,0,0,0,1,35,19,22,0,0,0,0,1224,0
14,9,9,5,1,4,0,11,0,0,2,0,26,50,11,0,0,0,0,49,0
25,3,3,1,1,8,2,14,0,0,0,0,52,4,25,0,0,0,0,945,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,2,0,0,8,2,9,0,0,0,0,56,3,28,0,0,0,0,1358,0
43,25,25,19,4,5,0,2,0,0,8,0,35,41,7,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6,6,1,9,8,1,39,0,0,0,0,29,2,16,0,0,0,0,1411,0
29,3,3,1,3,8,2,11,0,0,0,0,50,3,30,0,0,0,0,978,0
24,5,5,2,1,8,2,17,0,0,0,0,49,5,23,0,0,0,0,1053,0
75,10,10,0,13,8,0,10,0,0,0,0,25,0,22,0,3,0,24,1614,0
54,2,2,0,0,8,8,2,0,0,0,0,53,1,34,0,0,0,0,1177,0
20,6,6,2,3,7,3,18,0,0,1,1,42,12,15,0,0,0,0,473,0
69,2,2,0,4,8,1,2,0,0,0,0,56,0,34,0,0,0,0,1450,0
10,58,58,42,13,2,0,0,0,0,38,0,15,25,7,0,0,0,0,3343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,24,16,3,4,0,0,0,0,7,0,29,25,33,0,0,0,0,2079,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,2,0,0,8,0,7,0,0,0,0,53,1,34,0,0,0,0,269,0
52,0,0,0,0,8,0,1,0,0,0,0,58,0,38,0,0,0,0,1557,0
28,5,5,1,9,7,2,12,0,0,0,0,48,4,24,0,0,0,0,996,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,1756,0
52,5,5,0,12,5,1,13,0,0,3,1,36,2,29,0,0,0,0,1079,0
37,21,21,16,3,5,0,4,0,0,7,0,33,43,8,0,0,0,0,34,0
84,2,2,0,20,5,0,9,0,0,0,1,34,0,31,0,0,1,0,1348,0
72,9,9,0,26,3,22,4,0,0,0,1,20,1,22,0,0,0,0,1755,0
28,10,10,2,8,4,8,24,0,0,0,0,19,22,14,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,7,0,2,0,0,0,0,56,0,39,0,0,0,0,1553,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6,6,1,8,7,3,17,0,0,0,0,44,3,23,0,0,0,0,695,0
23,6,6,2,1,5,4,11,0,0,4,0,24,40,13,0,0,0,0,1284,0
67,2,2,0,32,3,1,4,0,8,0,0,22,0,28,0,0,0,0,1560,0
52,1,1,0,0,9,1,3,0,0,0,0,60,2,33,0,0,0,0,1222,0
55,2,2,0,8,6,2,4,0,0,0,6,43,1,34,0,0,0,0,1213,0
32,3,3,1,6,8,1,9,0,0,0,0,52,2,27,0,0,0,0,1309,0
53,2,2,0,22,4,1,2,0,0,0,0,24,12,34,0,0,1,0,320,0
22,5,5,2,1,8,2,21,0,0,1,0,51,5,16,0,0,0,0,1321,0
65,1,1,0,19,4,0,1,0,0,0,5,32,0,36,0,0,2,0,1737,0
58,2,2,0,5,8,1,3,0,0,0,0,54,1,34,0,0,0,0,1187,0
27,6,6,2,5,6,3,12,0,0,0,0,41,13,23,0,0,0,0,1224,0
64,3,3,0,1,2,0,10,0,36,0,0,7,2,41,0,0,0,0,1087,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,1,0,5,7,0,1,0,0,0,0,51,0,39,0,0,0,0,1438,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,5,2,1,8,2,18,0,0,0,0,49,5,21,0,0,0,0,1054,0
44,7,7,1,8,4,6,31,0,5,2,0,20,1,22,0,0,0,0,423,0
38,3,3,1,0,7,2,4,0,0,0,0,46,17,28,0,0,0,0,1260,0
25,9,9,2,11,6,2,18,0,0,0,0,39,6,21,0,0,0,0,889,0
26,5,5,2,4,8,2,16,0,0,0,0,47,6,21,0,0,0,0,948,0
